"bairro","preco","area","suites","dormitorios","banheiros","vagas"
"vila-mariana","1330000.0","132.0","1.0","3.0","4.0","3.0"
"vila-mariana","1600000.0","220.0","2.0","4.0","5.0","3.0"
"vila-mariana","637787.0","65.0","1.0","2.0","2.0","1.0"
"vila-mariana","625522.0","65.0","1.0","2.0","2.0","1.0"
"vila-mariana","990000.0","126.0","1.0","3.0","2.0","1.0"
"vila-mariana","2000000.0","140.0","2.0","4.0","3.0","3.0"
"vila-mariana","1450000.0","133.0","3.0","3.0","4.0","3.0"
"vila-mariana","1580000.0","142.0","2.0","3.0","4.0","3.0"
"vila-mariana","1750000.0","190.0","3.0","3.0","3.0","3.0"
"vila-mariana","1990000.0","140.0","1.0","3.0","3.0","2.0"
"vila-mariana","1990000.0","208.0","3.0","3.0","5.0","3.0"
"vila-mariana","900000.0","86.0","1.0","3.0","2.0","2.0"
"vila-mariana","625522.0","65.0","1.0","2.0","2.0","1.0"
"vila-mariana","1530000.0","108.0","1.0","3.0","3.0","2.0"
"vila-mariana","2300000.0","226.0","3.0","3.0","5.0","3.0"
"vila-mariana","625522.0","65.0","1.0","2.0","2.0","1.0"
"vila-mariana","1710000.0","220.0","3.0","3.0","3.0","3.0"
"vila-mariana","990000.0","130.0","2.0","2.0","3.0","2.0"
"vila-mariana","1180000.0","131.0","3.0","3.0","5.0","2.0"
"vila-mariana","737000.0","70.0","1.0","2.0","2.0","2.0"
"vila-mariana","900000.0","153.0","1.0","3.0","3.0","2.0"
"vila-mariana","795000.0","65.0","1.0","2.0","1.0","1.0"
"vila-mariana","1150000.0","140.0","1.0","3.0","2.0","2.0"
"vila-mariana","2200000.0","213.0","2.0","4.0","5.0","3.0"
"vila-mariana","2380000.0","238.0","3.0","3.0","6.0","4.0"
"vila-mariana","830000.0","140.0","1.0","4.0","2.0","2.0"
"vila-mariana","613257.0","65.0","1.0","2.0","2.0","1.0"
"vila-mariana","1200000.0","101.0","1.0","3.0","3.0","2.0"
"vila-mariana","1325000.0","94.0","1.0","3.0","1.0","2.0"
"vila-mariana","795000.0","80.0","1.0","2.0","4.0","2.0"
"vila-mariana","3050000.0","250.0","4.0","4.0","4.0","4.0"
"vila-mariana","1600000.0","150.0","3.0","3.0","4.0","3.0"
"vila-mariana","3500000.0","223.0","4.0","4.0","2.0","4.0"
"vila-mariana","850000.0","112.0","1.0","3.0","3.0","1.0"
"vila-mariana","850000.0","100.0","1.0","2.0","2.0","1.0"
"vila-mariana","880000.0","73.0","1.0","3.0","3.0","2.0"
"vila-mariana","1495000.0","218.0","2.0","4.0","3.0","3.0"
"vila-mariana","645000.0","81.0","1.0","3.0","3.0","2.0"
"vila-mariana","1920000.0","178.0","2.0","4.0","4.0","3.0"
"vila-mariana","820000.0","86.0","1.0","3.0","4.0","2.0"
"vila-mariana","690000.0","64.0","1.0","2.0","2.0","2.0"
"vila-mariana","958000.0","130.0","1.0","3.0","2.0","1.0"
"vila-mariana","654000.0","81.0","1.0","3.0","3.0","2.0"
"vila-mariana","2800000.0","250.0","4.0","4.0","6.0","4.0"
"vila-mariana","980000.0","100.0","1.0","3.0","2.0","2.0"
"vila-mariana","1600000.0","185.0","2.0","4.0","5.0","3.0"
"vila-mariana","650000.0","74.0","1.0","3.0","2.0","2.0"
"vila-mariana","1170000.0","94.0","1.0","3.0","4.0","2.0"
"vila-mariana","1200000.0","157.0","1.0","3.0","4.0","2.0"
"vila-mariana","1600000.0","146.0","2.0","3.0","3.0","3.0"
"vila-mariana","607769.0","64.0","1.0","2.0","2.0","1.0"
"vila-mariana","929000.0","69.0","1.0","2.0","2.0","1.0"
"vila-mariana","607769.0","64.0","1.0","2.0","2.0","1.0"
"vila-mariana","750000.0","65.0","1.0","2.0","2.0","2.0"
"vila-mariana","1320000.0","87.0","1.0","2.0","2.0","2.0"
"vila-mariana","1440000.0","136.0","2.0","4.0","4.0","2.0"
"vila-mariana","1250000.0","195.0","2.0","2.0","3.0","3.0"
"vila-mariana","750000.0","85.0","1.0","3.0","4.0","2.0"
"vila-mariana","1280000.0","118.0","1.0","3.0","4.0","2.0"
"vila-mariana","460000.0","42.0","1.0","1.0","2.0","1.0"
"vila-mariana","1280000.0","132.0","1.0","3.0","4.0","3.0"
"vila-mariana","1500000.0","111.0","1.0","3.0","3.0","3.0"
"vila-mariana","1600000.0","141.0","1.0","4.0","4.0","3.0"
"vila-mariana","455000.0","41.0","1.0","1.0","2.0","1.0"
"vila-mariana","1595000.0","140.0","1.0","3.0","3.0","2.0"
"vila-mariana","765000.0","65.0","1.0","2.0","2.0","1.0"
"vila-mariana","1380000.0","135.0","3.0","3.0","4.0","3.0"
"vila-mariana","910000.0","108.0","1.0","3.0","2.0","2.0"
"vila-mariana","650000.0","80.0","1.0","2.0","2.0","1.0"
"vila-mariana","850000.0","126.0","1.0","3.0","3.0","1.0"
"vila-mariana","1450000.0","111.0","1.0","3.0","4.0","3.0"
"vila-mariana","1100000.0","95.0","2.0","2.0","3.0","2.0"
"vila-mariana","2300000.0","230.0","3.0","3.0","1.0","5.0"
"vila-mariana","1800000.0","220.0","2.0","4.0","6.0","3.0"
"vila-mariana","1643000.0","128.0","3.0","3.0","5.0","3.0"
"vila-mariana","850000.0","90.0","1.0","3.0","2.0","1.0"
"vila-mariana","872000.0","87.0","1.0","3.0","2.0","2.0"
"vila-mariana","1500000.0","168.0","1.0","3.0","1.0","2.0"
"vila-mariana","695000.0","52.0","1.0","2.0","2.0","1.0"
"vila-mariana","1700000.0","240.0","1.0","3.0","3.0","3.0"
"vila-mariana","1200000.0","101.0","1.0","3.0","3.0","2.0"
"vila-mariana","1500000.0","125.0","1.0","3.0","4.0","2.0"
"vila-mariana","2200000.0","208.0","3.0","3.0","5.0","3.0"
"vila-mariana","1431000.0","132.0","1.0","3.0","4.0","3.0"
"vila-mariana","890000.0","110.0","2.0","3.0","4.0","2.0"
"vila-mariana","1230000.0","123.0","1.0","4.0","2.0","2.0"
"vila-mariana","1270000.0","137.0","1.0","3.0","3.0","2.0"
"vila-mariana","730000.0","65.0","1.0","2.0","2.0","2.0"
"vila-mariana","1704960.0","160.0","3.0","4.0","5.0","3.0"
"vila-mariana","1300000.0","119.0","1.0","3.0","2.0","3.0"
"vila-mariana","850000.0","106.0","1.0","3.0","4.0","2.0"
"vila-mariana","1350000.0","175.0","1.0","3.0","3.0","2.0"
"vila-mariana","1350000.0","195.0","2.0","4.0","5.0","3.0"
"vila-mariana","1390000.0","184.0","1.0","3.0","3.0","3.0"
"vila-mariana","750000.0","64.0","1.0","2.0","2.0","2.0"
"vila-mariana","1280000.0","132.0","1.0","4.0","4.0","3.0"
"vila-mariana","3500000.0","249.0","3.0","3.0","5.0","5.0"
"vila-mariana","2000000.0","140.0","1.0","3.0","3.0","2.0"
"vila-mariana","1180000.0","86.0","1.0","3.0","2.0","2.0"
"vila-mariana","1300001.0","122.0","1.0","3.0","2.0","3.0"
"vila-mariana","850000.0","90.0","1.0","3.0","2.0","2.0"
"vila-mariana","1400000.0","107.0","1.0","2.0","4.0","2.0"
"vila-mariana","1330000.0","134.0","3.0","3.0","5.0","2.0"
"vila-mariana","1275000.0","141.0","2.0","4.0","5.0","3.0"
"vila-mariana","1000000.0","100.0","1.0","3.0","2.0","3.0"
"vila-mariana","500000.0","60.0","1.0","2.0","2.0","1.0"
"vila-mariana","750000.0","100.0","1.0","3.0","3.0","1.0"
"vila-mariana","607769.0","64.0","1.0","2.0","2.0","1.0"
"vila-mariana","870000.0","88.0","1.0","3.0","2.0","2.0"
"vila-mariana","1700000.0","126.0","2.0","3.0","3.0","3.0"
"vila-mariana","749000.0","64.0","1.0","2.0","2.0","2.0"
"vila-mariana","1250000.0","128.0","3.0","3.0","5.0","2.0"
"vila-mariana","455000.0","40.0","1.0","1.0","1.0","1.0"
"vila-mariana","922000.0","76.0","1.0","2.0","2.0","2.0"
"vila-mariana","750000.0","64.0","1.0","2.0","2.0","2.0"
"vila-mariana","1810000.0","160.0","1.0","3.0","2.0","2.0"
"vila-mariana","880000.0","106.0","1.0","3.0","4.0","2.0"
"vila-mariana","830000.0","86.0","1.0","3.0","2.0","2.0"
"vila-mariana","1480000.0","134.0","1.0","3.0","2.0","2.0"
"vila-mariana","749000.0","64.0","1.0","2.0","2.0","2.0"
"vila-mariana","1350000.0","165.0","1.0","3.0","2.0","3.0"
"vila-mariana","842000.0","94.0","1.0","3.0","4.0","2.0"
"vila-mariana","2030000.0","184.0","3.0","3.0","4.0","3.0"
"vila-mariana","1260000.0","131.0","3.0","3.0","5.0","2.0"
"vila-mariana","1024000.0","75.0","1.0","2.0","2.0","2.0"
"vila-mariana","2660000.0","209.0","4.0","4.0","6.0","4.0"
"vila-mariana","1980000.0","183.0","2.0","4.0","3.0","4.0"
"vila-mariana","1360000.0","136.0","1.0","3.0","3.0","2.0"
"vila-mariana","904000.0","76.0","1.0","2.0","2.0","2.0"
"vila-mariana","1790000.0","178.0","3.0","4.0","4.0","3.0"
"vila-mariana","1000000.0","106.0","1.0","3.0","4.0","2.0"
"vila-mariana","1590000.0","140.0","1.0","3.0","3.0","2.0"
"vila-mariana","1270000.0","118.0","1.0","3.0","4.0","3.0"
"vila-mariana","750000.0","139.0","1.0","3.0","3.0","1.0"
"vila-mariana","733400.0","65.0","1.0","2.0","2.0","2.0"
"vila-mariana","732000.0","70.0","1.0","2.0","3.0","1.0"
"vila-mariana","890000.0","110.0","2.0","3.0","4.0","2.0"
"vila-mariana","1010000.0","110.0","1.0","3.0","4.0","2.0"
"vila-mariana","596081.0","64.0","1.0","2.0","2.0","1.0"
"vila-mariana","913000.0","59.0","1.0","2.0","2.0","2.0"
"vila-mariana","960000.0","192.0","1.0","4.0","3.0","2.0"
"vila-mariana","947000.0","98.0","1.0","3.0","3.0","1.0"
"vila-mariana","2540000.0","250.0","4.0","4.0","7.0","4.0"
"vila-mariana","1600000.0","180.0","2.0","4.0","5.0","3.0"
"vila-mariana","2150000.0","178.0","3.0","3.0","3.0","3.0"
"vila-mariana","596081.0","64.0","1.0","2.0","2.0","1.0"
"vila-mariana","1080000.0","111.0","1.0","3.0","4.0","3.0"
"vila-mariana","1650000.0","151.0","2.0","3.0","2.0","3.0"
"vila-mariana","1500000.0","217.0","1.0","3.0","2.0","3.0"
"vila-mariana","745000.0","79.0","1.0","3.0","2.0","2.0"
"vila-mariana","596081.0","64.0","1.0","2.0","2.0","1.0"
"vila-mariana","1350000.0","135.0","3.0","3.0","3.0","3.0"
"vila-mariana","588726.0","65.0","1.0","2.0","2.0","1.0"
"vila-mariana","1600000.0","154.0","2.0","4.0","3.0","3.0"
"vila-mariana","1400000.0","228.0","3.0","4.0","4.0","3.0"
"vila-mariana","740000.0","70.0","1.0","2.0","2.0","2.0"
"vila-mariana","850000.0","111.0","1.0","2.0","3.0","2.0"
"vila-mariana","750000.0","100.0","1.0","3.0","2.0","1.0"
"vila-mariana","1250000.0","164.0","1.0","3.0","2.0","2.0"
"vila-mariana","1380000.0","134.0","1.0","3.0","2.0","2.0"
"vila-mariana","750000.0","65.0","1.0","2.0","2.0","2.0"
"vila-mariana","1280000.0","115.0","3.0","3.0","4.0","3.0"
"vila-mariana","2600000.0","248.0","3.0","3.0","5.0","4.0"
"vila-mariana","965000.0","84.0","2.0","2.0","3.0","2.0"
"vila-mariana","994000.0","75.0","1.0","2.0","2.0","2.0"
"vila-mariana","750000.0","96.0","1.0","3.0","3.0","2.0"
"vila-mariana","1500000.0","110.0","1.0","3.0","4.0","3.0"
"vila-mariana","1015000.0","99.0","1.0","3.0","2.0","2.0"
"vila-mariana","850000.0","89.0","1.0","3.0","2.0","2.0"
"vila-mariana","845000.0","65.0","1.0","2.0","2.0","1.0"
"vila-mariana","660000.0","66.0","1.0","2.0","2.0","1.0"
"vila-mariana","1200000.0","176.0","2.0","4.0","4.0","3.0"
"vila-mariana","810000.0","86.0","1.0","3.0","2.0","2.0"
"vila-mariana","750000.0","82.0","1.0","3.0","1.0","1.0"
"vila-mariana","1500000.0","176.0","1.0","3.0","2.0","3.0"
"vila-mariana","1009000.0","76.0","1.0","2.0","2.0","2.0"
"vila-mariana","950000.0","120.0","1.0","3.0","3.0","2.0"
"vila-mariana","850000.0","105.0","1.0","3.0","3.0","1.0"
"vila-mariana","1150000.0","88.0","1.0","3.0","1.0","2.0"
"vila-mariana","1590000.0","140.0","1.0","3.0","3.0","2.0"
"vila-mariana","610000.0","78.0","1.0","3.0","2.0","2.0"
"vila-mariana","920000.0","123.0","1.0","3.0","3.0","1.0"
"vila-mariana","800000.0","80.0","1.0","3.0","2.0","2.0"
"vila-mariana","2000000.0","163.0","2.0","4.0","2.0","3.0"
"vila-mariana","780000.0","123.0","1.0","3.0","2.0","1.0"
"vila-mariana","1065000.0","160.0","1.0","3.0","4.0","2.0"
"vila-mariana","1250000.0","228.0","2.0","4.0","3.0","3.0"
"vila-mariana","1500000.0","180.0","1.0","4.0","3.0","2.0"
"vila-mariana","680000.0","65.0","1.0","3.0","2.0","2.0"
"vila-mariana","983340.0","100.0","2.0","3.0","3.0","2.0"
"vila-mariana","2065000.0","177.0","3.0","3.0","4.0","3.0"
"vila-mariana","2300000.0","225.0","4.0","4.0","6.0","4.0"
"vila-mariana","750000.0","146.0","1.0","3.0","3.0","1.0"
"vila-mariana","510000.0","43.0","1.0","1.0","1.0","1.0"
"vila-mariana","3200000.0","278.0","3.0","3.0","6.0","4.0"
"vila-mariana","3660232.0","271.0","4.0","4.0","6.0","4.0"
"vila-mariana","937000.0","94.0","2.0","3.0","4.0","2.0"
"vila-mariana","1250000.0","228.0","2.0","4.0","4.0","3.0"
"vila-mariana","670000.0","73.0","1.0","3.0","2.0","2.0"
"vila-mariana","850000.0","119.0","1.0","3.0","2.0","1.0"
"vila-mariana","1498000.0","238.0","1.0","4.0","4.0","2.0"
"vila-mariana","1589000.0","220.0","2.0","4.0","3.0","3.0"
"vila-mariana","1600000.0","146.0","2.0","4.0","5.0","3.0"
"vila-mariana","1220000.0","111.0","2.0","2.0","3.0","3.0"
"vila-mariana","699000.0","87.0","1.0","3.0","2.0","2.0"
"vila-mariana","820000.0","94.0","1.0","3.0","3.0","1.0"
"vila-mariana","980000.0","110.0","1.0","3.0","3.0","2.0"
"vila-mariana","1915000.0","194.0","2.0","4.0","4.0","3.0"
"vila-mariana","1300000.0","127.0","2.0","4.0","5.0","3.0"
"vila-mariana","1290000.0","137.0","1.0","3.0","2.0","2.0"
"vila-mariana","960000.0","192.0","1.0","4.0","2.0","2.0"
"vila-mariana","3581518.0","271.0","4.0","4.0","6.0","4.0"
"vila-mariana","798000.0","65.0","1.0","2.0","2.0","2.0"
"vila-mariana","1800000.0","154.0","3.0","4.0","4.0","3.0"
"vila-mariana","690000.0","52.0","1.0","2.0","2.0","1.0"
"vila-mariana","870000.0","97.0","1.0","3.0","2.0","3.0"
"vila-mariana","690000.0","85.0","1.0","2.0","2.0","1.0"
"vila-mariana","740000.0","106.0","2.0","3.0","4.0","1.0"
"vila-mariana","3200000.0","278.0","4.0","4.0","6.0","4.0"
"vila-mariana","590000.0","51.0","1.0","2.0","2.0","1.0"
"vila-mariana","1180000.0","94.0","1.0","3.0","2.0","2.0"
"vila-mariana","1400000.0","230.0","3.0","3.0","3.0","3.0"
"vila-mariana","900000.0","83.0","1.0","3.0","2.0","2.0"
"vila-mariana","990000.0","115.0","1.0","3.0","4.0","2.0"
"vila-mariana","750000.0","100.0","1.0","3.0","3.0","2.0"
"vila-mariana","780000.0","100.0","1.0","3.0","3.0","1.0"
"vila-mariana","2150000.0","226.0","3.0","3.0","5.0","4.0"
"vila-mariana","950000.0","100.0","1.0","3.0","3.0","2.0"
"vila-mariana","850000.0","100.0","1.0","3.0","3.0","2.0"
"vila-mariana","1250000.0","158.0","1.0","3.0","2.0","3.0"
"vila-mariana","1080000.0","76.0","2.0","3.0","4.0","2.0"
"vila-mariana","1350000.0","186.0","2.0","4.0","2.0","3.0"
"vila-mariana","720000.0","100.0","1.0","3.0","2.0","1.0"
"vila-mariana","2650000.0","250.0","4.0","4.0","5.0","4.0"
"vila-mariana","1385000.0","138.0","1.0","3.0","2.0","2.0"
"vila-mariana","3600833.0","293.0","4.0","4.0","6.0","4.0"
"vila-mariana","800000.0","133.0","1.0","3.0","3.0","1.0"
"vila-mariana","680000.0","77.0","1.0","3.0","2.0","2.0"
"vila-mariana","3660232.0","271.0","4.0","4.0","6.0","4.0"
"vila-mariana","835000.0","90.0","1.0","2.0","2.0","1.0"
"vila-mariana","820000.0","86.0","1.0","3.0","3.0","2.0"
"vila-mariana","750000.0","62.0","1.0","2.0","2.0","1.0"
"vila-mariana","1495000.0","160.0","1.0","2.0","3.0","2.0"
"vila-mariana","1046000.0","77.0","1.0","2.0","2.0","2.0"
"vila-mariana","965000.0","76.0","1.0","2.0","2.0","2.0"
"vila-mariana","730000.0","65.0","1.0","2.0","2.0","2.0"
"vila-mariana","750000.0","97.0","1.0","3.0","2.0","1.0"
"vila-mariana","800000.0","110.0","1.0","2.0","1.0","1.0"
"vila-mariana","941000.0","76.0","1.0","2.0","2.0","2.0"
"vila-mariana","1290000.0","132.0","1.0","3.0","3.0","3.0"
"vila-mariana","900000.0","110.0","1.0","3.0","2.0","1.0"
"vila-mariana","665000.0","62.0","1.0","2.0","2.0","2.0"
"vila-mariana","750000.0","65.0","1.0","3.0","2.0","1.0"
"vila-mariana","680000.0","90.0","1.0","3.0","3.0","1.0"
"vila-mariana","650000.0","65.0","1.0","2.0","2.0","1.0"
"vila-mariana","1200000.0","85.0","1.0","3.0","2.0","2.0"
"vila-mariana","951000.0","76.0","1.0","2.0","2.0","2.0"
"vila-mariana","597000.0","64.0","1.0","2.0","2.0","1.0"
"vila-mariana","1300000.0","132.0","1.0","4.0","2.0","3.0"
"vila-mariana","1170000.0","120.0","1.0","3.0","3.0","2.0"
"vila-mariana","750000.0","70.0","1.0","2.0","2.0","2.0"
"vila-mariana","1300000.0","122.0","1.0","3.0","1.0","2.0"
"vila-mariana","1400000.0","140.0","1.0","4.0","3.0","2.0"
"vila-mariana","830000.0","140.0","1.0","4.0","4.0","2.0"
"vila-mariana","3738947.0","271.0","4.0","4.0","6.0","4.0"
"vila-mariana","1100000.0","170.0","1.0","3.0","2.0","2.0"
"vila-mariana","1000000.0","100.0","1.0","3.0","2.0","2.0"
"vila-mariana","850000.0","111.0","1.0","2.0","3.0","2.0"
"vila-mariana","800000.0","90.0","1.0","3.0","2.0","2.0"
"vila-mariana","582000.0","65.0","1.0","2.0","2.0","1.0"
"vila-mariana","970000.0","140.0","1.0","3.0","3.0","2.0"
"vila-mariana","905000.0","97.0","1.0","3.0","1.0","1.0"
"vila-mariana","1350000.0","160.0","1.0","3.0","2.0","2.0"
"vila-mariana","750000.0","64.0","1.0","2.0","2.0","2.0"
"vila-mariana","900000.0","107.0","3.0","3.0","2.0","1.0"
"vila-mariana","2860000.0","248.0","6.0","4.0","3.0","4.0"
"vila-mariana","3300000.0","277.0","4.0","4.0","1.0","4.0"
"vila-mariana","730000.0","84.0","1.0","3.0","3.0","2.0"
"vila-mariana","1170000.0","119.0","1.0","3.0","4.0","2.0"
"vila-mariana","1115000.0","110.0","1.0","3.0","3.0","3.0"
"vila-mariana","735000.0","70.0","1.0","2.0","1.0","2.0"
"vila-mariana","3581518.0","271.0","4.0","4.0","6.0","4.0"
"vila-mariana","1390000.0","220.0","2.0","4.0","4.0","3.0"
"vila-mariana","1100000.0","66.0","2.0","2.0","3.0","2.0"
"vila-mariana","1500000.0","180.0","1.0","4.0","3.0","2.0"
"vila-mariana","1720000.0","180.0","2.0","4.0","5.0","2.0"
"vila-mariana","1100000.0","163.0","1.0","3.0","3.0","2.0"
"vila-mariana","905000.0","105.0","1.0","3.0","2.0","2.0"
"vila-mariana","730000.0","67.0","1.0","2.0","2.0","2.0"
"vila-mariana","890000.0","130.0","1.0","3.0","4.0","1.0"
"vila-mariana","680000.0","90.0","1.0","3.0","1.0","1.0"
"vila-mariana","689000.0","65.0","1.0","2.0","2.0","2.0"
"vila-mariana","1920000.0","196.0","2.0","3.0","1.0","3.0"
"vila-mariana","1250000.0","135.0","1.0","3.0","3.0","1.0"
"vila-mariana","580000.0","74.0","1.0","3.0","2.0","2.0"
"vila-mariana","1710000.0","134.0","3.0","3.0","5.0","2.0"
"vila-mariana","3699590.0","271.0","4.0","4.0","6.0","4.0"
"vila-mariana","800000.0","130.0","1.0","3.0","3.0","1.0"
"vila-mariana","3542160.0","271.0","4.0","4.0","6.0","4.0"
"vila-mariana","1290000.0","127.0","1.0","3.0","3.0","3.0"
"vila-mariana","530000.0","43.0","1.0","1.0","1.0","1.0"
"vila-mariana","655000.0","54.0","1.0","2.0","2.0","1.0"
"vila-mariana","675000.0","73.0","1.0","3.0","2.0","2.0"
"vila-mariana","1544000.0","141.0","3.0","3.0","4.0","2.0"
"vila-mariana","1100000.0","95.0","2.0","2.0","3.0","2.0"
"vila-mariana","980000.0","104.0","1.0","3.0","3.0","2.0"
"vila-mariana","1915000.0","177.0","3.0","3.0","5.0","3.0"
"vila-mariana","889999.0","87.0","1.0","3.0","2.0","2.0"
"vila-mariana","1500000.0","210.0","2.0","4.0","5.0","3.0"
"vila-mariana","1100000.0","66.0","1.0","1.0","2.0","1.0"
"vila-mariana","840000.0","99.0","1.0","3.0","2.0","2.0"
"vila-mariana","1850000.0","142.0","3.0","3.0","4.0","3.0"
"vila-mariana","1110000.0","136.0","1.0","3.0","3.0","2.0"
"vila-mariana","900000.0","120.0","1.0","3.0","2.0","1.0"
"vila-mariana","725813.0","82.0","2.0","3.0","3.0","2.0"
"vila-mariana","715000.0","52.0","1.0","2.0","2.0","1.0"
"vila-mariana","2350000.0","190.0","2.0","4.0","1.0","4.0"
"vila-mariana","900000.0","113.0","1.0","3.0","2.0","1.0"
"vila-mariana","820000.0","86.0","1.0","3.0","2.0","2.0"
"vila-mariana","1230000.0","131.0","3.0","3.0","5.0","2.0"
"vila-mariana","870000.0","87.0","1.0","3.0","2.0","2.0"
"vila-mariana","1800000.0","178.0","3.0","3.0","1.0","3.0"
"vila-mariana","870000.0","84.0","1.0","3.0","3.0","2.0"
"vila-mariana","1375000.0","132.0","2.0","4.0","4.0","3.0"
"vila-mariana","1200000.0","120.0","1.0","3.0","3.0","2.0"
"vila-mariana","853000.0","160.0","1.0","3.0","3.0","1.0"
"vila-mariana","1400000.0","186.0","1.0","3.0","3.0","3.0"
"vila-mariana","915000.0","77.0","1.0","2.0","2.0","2.0"
"vila-mariana","1251542.0","150.0","3.0","3.0","4.0","3.0"
"vila-mariana","3542160.0","271.0","4.0","4.0","6.0","4.0"
"vila-mariana","2000000.0","186.0","2.0","3.0","4.0","3.0"
"vila-mariana","926000.0","130.0","1.0","3.0","3.0","1.0"
"vila-mariana","780000.0","100.0","1.0","3.0","3.0","1.0"
"vila-mariana","3613087.0","291.0","4.0","4.0","6.0","4.0"
"vila-mariana","860000.0","71.0","1.0","2.0","2.0","2.0"
"vila-mariana","1100000.0","102.0","1.0","3.0","4.0","2.0"
"vila-mariana","450000.0","51.0","1.0","2.0","2.0","1.0"
"vila-mariana","1180000.0","150.0","1.0","3.0","2.0","3.0"
"vila-mariana","960000.0","135.0","2.0","4.0","3.0","2.0"
"vila-mariana","1437000.0","134.0","3.0","3.0","5.0","3.0"
"vila-mariana","750000.0","65.0","1.0","2.0","2.0","2.0"
"vila-mariana","2700000.0","208.0","4.0","4.0","1.0","4.0"
"vila-mariana","1200000.0","112.0","1.0","2.0","1.0","3.0"
"vila-mariana","750000.0","65.0","1.0","2.0","3.0","2.0"
"vila-mariana","850000.0","108.0","1.0","3.0","3.0","1.0"
"vila-mariana","970000.0","133.0","1.0","3.0","1.0","1.0"
"vila-mariana","1590000.0","140.0","1.0","3.0","2.0","1.0"
"vila-mariana","750000.0","60.0","1.0","1.0","1.0","1.0"
"vila-mariana","890000.0","120.0","1.0","3.0","3.0","1.0"
"vila-mariana","1550000.0","129.0","1.0","3.0","2.0","3.0"
"vila-mariana","2450000.0","230.0","4.0","4.0","6.0","4.0"
"vila-mariana","1260000.0","125.0","2.0","3.0","2.0","2.0"
"vila-mariana","900000.0","120.0","1.0","3.0","4.0","2.0"
"vila-mariana","1380000.0","87.0","2.0","2.0","2.0","2.0"
"vila-mariana","950000.0","86.0","1.0","3.0","3.0","2.0"
"vila-mariana","863000.0","70.0","1.0","2.0","2.0","2.0"
"vila-mariana","800000.0","92.0","1.0","3.0","3.0","1.0"
"vila-mariana","3000000.0","250.0","4.0","4.0","6.0","4.0"
"vila-mariana","1200000.0","228.0","3.0","4.0","1.0","3.0"
"vila-mariana","630000.0","48.0","1.0","1.0","2.0","1.0"
